tf,sl_mode,sl_value,tp_r,barsN,buf_atr,trail,cost_preset,n_trades,n_long,n_short,win_rate,gross_pnl,total_cost,net_pnl,cost_to_gross_ratio,profit_factor_net,expectancy_R,max_drawdown_net,avg_bars_held,exit_tp,exit_sl,exit_trail,exit_end,same_bar_exit_share,avg_net_per_trade
15,pct,0.1,1.0,3,1.0,off,exchange,16,4,12,0.0625,504.8395499999897,1322.262748845,-817.4231988450103,1.0327322624057,5.245869637673712e-05,-0.6454612916115733,817.4231988450047,0.5,0.6875,0.3125,0.0,0.0,0.5,-51.08894992781315
15,pct,0.1,1.0,3,1.0,off,cfd_std,16,4,12,0.6875,596.8855500000063,283.5,313.38555000000633,0.22142316014556337,1.6573591244227415,0.23643840590689116,306.5534699999989,0.5,0.6875,0.3125,0.0,0.0,0.5,19.586596875000396
15,pct,0.1,1.0,3,1.0,off,cfd_raw,16,4,12,0.6875,552.8635500000091,264.0,288.8635500000091,0.20619299569110663,1.6097445934856927,0.21771888542903428,309.0644699999975,0.5,0.6875,0.3125,0.0,0.0,0.5,18.05397187500057
15,pct,0.1,1.0,3,1.0,bar,none,16,4,12,0.75,639.5939899999939,0.0,639.5939899999939,0.0,2.9963609144817123,0.4999999999999944,243.90417999999772,0.5,0.75,0.25,0.0,0.0,0.5,39.97462437499962
15,pct,0.1,1.0,3,1.0,bar,exchange,16,4,12,0.0625,504.8395499999897,1322.262748845,-817.4231988450103,1.0327322624057,5.245869637673712e-05,-0.6454612916115733,817.4231988450047,0.5,0.6875,0.3125,0.0,0.0,0.5,-51.08894992781315
15,pct,0.1,1.0,3,1.0,bar,cfd_std,16,4,12,0.6875,596.8855500000063,283.5,313.38555000000633,0.22142316014556337,1.6573591244227415,0.23643840590689116,306.5534699999989,0.5,0.6875,0.3125,0.0,0.0,0.5,19.586596875000396
15,pct,0.1,1.0,3,1.0,bar,cfd_raw,16,4,12,0.6875,552.8635500000091,264.0,288.8635500000091,0.20619299569110663,1.6097445934856927,0.21771888542903428,309.0644699999975,0.5,0.6875,0.3125,0.0,0.0,0.5,18.05397187500057
15,pct,0.1,1.0,3,1.0,tick,none,16,4,12,0.75,639.5939899999939,0.0,639.5939899999939,0.0,2.9963609144817123,0.4999999999999944,243.90417999999772,0.5,0.75,0.25,0.0,0.0,0.5,39.97462437499962
15,pct,0.1,1.0,3,1.0,tick,exchange,16,4,12,0.0625,504.8395499999897,1322.262748845,-817.4231988450103,1.0327322624057,5.245869637673712e-05,-0.6454612916115733,817.4231988450047,0.5,0.6875,0.3125,0.0,0.0,0.5,-51.08894992781315
15,pct,0.1,1.0,3,1.0,tick,cfd_std,16,4,12,0.6875,596.8855500000063,283.5,313.38555000000633,0.22142316014556337,1.6573591244227415,0.23643840590689116,306.5534699999989,0.5,0.6875,0.3125,0.0,0.0,0.5,19.586596875000396
15,pct,0.1,1.0,3,1.0,tick,cfd_raw,16,4,12,0.6875,552.8635500000091,264.0,288.8635500000091,0.20619299569110663,1.6097445934856927,0.21771888542903428,309.0644699999975,0.5,0.6875,0.3125,0.0,0.0,0.5,18.05397187500057
15,pct,0.1,1.0,3,2.0,off,none,2,1,1,0.5,3.9981899999984307,0.0,3.9981899999984307,0.0,1.0491997786484166,-8.215650382226158e-15,81.26438999999664,0.5,0.5,0.5,0.0,0.0,0.5,1.9990949999992154
15,pct,0.1,1.0,3,2.0,off,exchange,2,1,1,0.0,5.996189999990747,172.443705515,-166.44751551500926,1.0481054218901429,0.0,-1.023546575340803,166.44751551501395,0.5,0.5,0.5,0.0,0.0,0.5,-83.22375775750463
15,pct,0.1,1.0,3,2.0,off,cfd_std,2,1,1,0.5,17.4846899999975,40.5,-23.0153100000025,0.2646358835672809,0.7571658326641045,-0.16231247757672812,94.77788999999757,0.5,0.5,0.5,0.0,0.0,0.5,-11.50765500000125
15,pct,0.1,1.0,3,2.0,off,cfd_raw,2,1,1,0.5,11.990189999996801,36.0,-24.0098100000032,0.22707923683967968,0.7479877433535189,-0.16828713428159436,95.27238999999827,0.5,0.5,0.5,0.0,0.0,0.5,-12.0049050000016
