time,open,high,low,close,Swing High,Swing Low,Trail,Fast,Slow
2026-09-20T19:15:00-04:00,81166.94,81257.46,81151,81254.84,81275.08,80792.47,,55.04050095492458,55.16779847030989
2026-09-20T19:20:00-04:00,81254.83,81300,81251.56,81299.99,81275.08,80792.47,,58.19228886759,55.719217717928146
2026-09-20T19:25:00-04:00,81300,81300,81169.28,81169.28,81275.08,80792.47,,55.32694877862707,55.1693150818947
2026-09-20T19:30:00-04:00,81169.29,81197.81,81160,81160.01,81275.08,80792.47,,51.15946324455047,54.30838708398274
2026-09-20T19:35:00-04:00,81160,81287.83,81151,81246.13,81275.08,80792.47,81194.10462,53.132182967706584,54.71788778897342
2026-09-20T19:40:00-04:00,81246.14,81287.54,81200,81266.07,81275.08,80792.47,81194.10462,55.85578527899359,54.764181197184804
2026-09-20T19:45:00-04:00,81266.06,81294.08,81200,81273.99,81275.08,80792.47,81194.10462,56.55478139252735,55.310662084220844
2026-09-20T19:50:00-04:00,81277.91,81330,81176.84,81193.06,81275.08,80792.47,,54.103528152324216,54.496474682156126
2026-09-20T19:55:00-04:00,81193.07,81199.63,81169.28,81186.54,81275.08,80792.47,,51.240306371002184,53.32438137091005
2026-09-20T20:00:00-04:00,81188.29,81400.2,81182.17,81379.84,81275.08,81151,,56.04136158354721,54.70059262641903
2026-09-20T20:05:00-04:00,81380.51,81580,81380.51,81500.01,81275.08,81151,,63.39546914204236,56.82038305590773
2026-09-20T20:10:00-04:00,81500,81680,81437,81658.32,81275.08,81151,,68.24134207439201,59.017495228329146
2026-09-20T20:15:00-04:00,81680,81755.25,81509.05,81755.25,81275.08,81151,,72.02562256078474,61.440336564990915
2026-09-20T20:20:00-04:00,81748.97,81807.26,81710.07,81761.48,81275.08,81151,,73.39049249349333,63.8276984000337
2026-09-20T20:25:00-04:00,81745.85,81794.04,81717.19,81731.73,81275.08,81151,,72.36446426018318,66.65774688152206
2026-09-20T20:30:00-04:00,81731.86,81806.08,81634.52,81642.9,81275.08,81151,,68.1113801570885,68.64800519605838
2026-09-20T20:35:00-04:00,81642.38,81750,81592.03,81664.13,81275.08,81151,,65.35424397927179,69.31857042315765
2026-09-20T20:40:00-04:00,81667.52,81683.25,81526.43,81668.75,81275.08,81151,,65.83231299810556,69.3442462977907
2026-09-20T20:45:00-04:00,81675.22,81831.02,81645.36,81666.95,81275.08,81151,,65.84956019879709,68.63520417298767
2026-09-20T20:50:00-04:00,81664.55,81720.19,81588.98,81662.14,81275.08,81151,,65.57401044205494,67.5009285495822
2026-09-20T20:55:00-04:00,81665.2,81679.81,81571.91,81616.23,81275.08,81151,,63.41054569595376,65.78379080226208
2026-09-20T21:00:00-04:00,81595.76,81605.75,81502.14,81600,81275.08,81151,,60.765523479729445,64.18694546945257
2026-09-20T21:05:00-04:00,81599.99,81749.99,81581.36,81749.99,81275.08,81151,,63.70706909707612,64.52541621368711
2026-09-20T21:10:00-04:00,81750,81794.98,81730.6,81786.74,81831.02,81151,,68.0815396087791,64.96617279216893
2026-09-20T21:15:00-04:00,81786.74,81800,81685.25,81800,81831.02,81151,,69.10111934002654,65.45936088280739
2026-09-20T21:20:00-04:00,81800,82068.63,81772.61,81801,81831.02,81151,,69.39507390219056,65.9791767074242
2026-09-20T21:25:00-04:00,81823.92,81934.19,81500,81578.68,81831.02,81151,,60.62573326839019,64.04556740461746
2026-09-20T21:30:00-04:00,81577.91,81648.42,81300,81346.57,81831.02,81151,,46.08998539882023,61.030445193957476
2026-09-20T21:35:00-04:00,81357.24,81450,81351.38,81412.25,81831.02,81151,,42.23252468827424,58.750424892773104
2026-09-20T21:40:00-04:00,81412.24,81462.5,81381.35,81462.5,81831.02,81151,,45.504173184232855,55.82961779028797
2026-09-20T21:45:00-04:00,81462.5,81488.64,81280.14,81280.15,82068.63,81151,,43.085346988989066,51.60865557283311
2026-09-20T21:50:00-04:00,81280.14,81297.63,80900,80953.75,82068.63,81151,,34.603269595815604,45.973089291942
2026-09-20T21:55:00-04:00,80953.74,81103.4,80861.36,81007.17,82068.63,81151,,31.336261694128225,40.73470922767244
2026-09-20T22:00:00-04:00,81006.16,81250,80964.57,81234.33,82068.63,81151,,37.98643298704671,39.50471778298671
2026-09-20T22:05:00-04:00,81240.96,81290,81179.95,81284.55,82068.63,81151,,44.23997812601766,40.20613572115741
2026-09-20T22:10:00-04:00,81284.54,81356.54,81270.47,81356.53,82068.63,81151,,46.68715105135277,40.777468172437715
2026-09-20T22:15:00-04:00,81356.53,81446.38,81316.15,81446.38,82068.63,81151,,49.82349236282156,41.440226915039894
2026-09-20T22:20:00-04:00,81446.37,81505.78,81430.84,81476.3,82068.63,80861.36,,52.08579489171155,43.34902471607271
2026-09-20T22:25:00-04:00,81476.31,81511.34,81427.32,81430.63,82068.63,80861.36,,51.68398775512889,46.320432103415115
2026-09-20T22:30:00-04:00,81430.64,81430.64,81173.53,81179.36,82068.63,80861.36,,46.21856216569935,47.60111056509304
2026-09-20T22:35:00-04:00,81179.35,81318.64,81167.79,81318.64,82068.63,80861.36,,44.507188423003825,48.18350508511715
2026-09-20T22:40:00-04:00,81310.79,81312.62,81240,81258.89,82068.63,80861.36,,46.2983131917227,48.18920629815161
2026-09-20T22:45:00-04:00,81258.9,81325,81211.88,81248.72,82068.63,80861.36,,45.120375808638045,47.735855015770085
2026-09-20T22:50:00-04:00,81246.4,81329.69,81243.79,81329.69,81511.34,80861.36,,46.653613502506246,47.283526623775806
