time,open,high,low,close,Volume
1988-04-01,258.88,276.88,248.85,273.5,10798840000
1988-07-01,273.51,276.36,256.53,271.91,9725390000
1988-10-03,271.91,283.95,262.85,277.72,9082880000
1989-01-02,277.72,300.57,273.81,294.87,10253030000
1989-04-03,294.87,329.19,294.35,317.98,10951160000
1989-07-03,317.98,354.13,317.26,349.15,10233150000
1989-10-02,349.15,360.44,327.12,353.4,10258250000
1990-01-01,353.39,360.59,319.83,339.94,10038500000
1990-04-02,339.93,368.78,327.76,358.02,9624180000
1990-07-02,358.02,369.78,295.98,306.05,10081550000
1990-10-01,306.1,333.98,294.51,330.22,9938500000
1991-01-01,330.2,379.66,309.35,375.22,11891330000
1991-04-01,375.22,391.26,365.83,371.16,11015630000
1991-07-01,371.18,397.62,370.92,387.86,10456380000
1991-10-01,387.86,418.32,371.36,417.09,11975310000
1992-01-01,417.03,421.18,401.94,403.69,13620130000
1992-04-01,403.67,418.75,392.41,408.14,12219650000
1992-07-01,408.2,425.27,407.2,417.8,11942890000
1992-10-01,417.8,442.65,396.8,435.71,13531930000
1993-01-01,435.7,456.76,426.88,451.67,16490250000
1993-04-01,451.67,455.63,432.3,450.53,16506210000
1993-07-01,450.54,463.8,441.4,458.93,16367450000
1993-10-01,458.93,471.29,454.36,466.45,17608280000
1994-01-03,466.45,482.85,436.16,445.76,19705500000
1994-04-01,445.66,463.23,435.86,444.27,17263650000
1994-07-01,444.29,477.59,443.58,462.71,17531720000
1994-10-03,462.77,474.74,442.88,461.17,18691210000
1995-01-02,459.21,508.15,457.2,500.71,20299150000
1995-04-03,500.74,551.07,500.2,544.75,21418370000
1995-07-03,544.79,587.61,542.51,584.41,21507410000
1995-10-02,584.43,622.88,571.55,615.93,23343010000
1996-01-01,615.93,664.19,597.29,645.5,26922210000
1996-04-01,645.5,681.1,624.14,670.63,25727560000
1996-07-01,670.64,690.88,605.88,687.33,24294250000
1996-10-01,687.31,762.12,684.44,740.74,27556690000
1997-01-01,740.74,817.68,729.55,757.12,31472520000
1997-04-01,757.12,902.09,733.54,885.14,31419480000
1997-07-01,885.14,964.17,884.54,947.28,33947220000
1997-10-01,950.72,986.25,855.27,970.43,36149760000
1998-01-01,970.43,1113.07,912.83,1101.75,38109970000
1998-04-01,1101.75,1145.15,1074.39,1133.84,38685170000
1998-07-01,1133.84,1190.58,939.98,1017.05,45980430000
1998-10-01,1017.01,1244.93,923.32,1229.23,46634380000
1999-01-01,1229.23,1323.88,1206.59,1286.42,48771860000
1999-04-01,1286.44,1375.98,1277.31,1372.66,50482630000
1999-07-01,1372.7,1420.14,1256.29,1282.71,47590180000
1999-10-01,1281,1473.1,1233.66,1469.25,56857510000
2000-01-03,1471.21,1552.87,1325.02,1498.58,68562600000
2000-04-03,1498.58,1527.19,1339.4,1454.6,61743060000
2000-07-03,1454.27,1530.09,1413.89,1436.48,60291100000
2000-10-02,1441.68,1454.82,1254.07,1320.5,70094500000
2001-01-02,1320.28,1383.37,1081.38,1160.34,77280810000
2001-04-02,1160.2,1315.79,1091.99,1226.99,74683920000
2001-07-02,1225,1239.78,944.75,1040.9,72178200000
2001-10-01,1040.2,1173.62,1026.76,1148.16,81409850000
2002-01-02,1149.97,1176.97,1074.36,1147.39,82357000000
2002-04-01,1145.96,1147.84,952.92,989.44,85455910000
2002-07-01,989.15,994.46,775.68,815.26,99250830000
2002-10-01,816.78,954.28,768.63,879.82,93050910000
2003-01-02,881.44,935.05,788.9,848.12,86064910000
2003-04-01,849.05,1015.33,847.85,974.5,91841110000
2003-07-01,973.83,1040.29,960.84,995.95,86374780000
2003-10-01,997.12,1112.56,997.12,1111.92,84600850000
2004-01-02,1112.64,1163.23,1087.06,1126.21,94403500000
2004-04-01,1126.2,1150.54,1076.32,1140.75,88467800000
2004-07-01,1140.73,1140.8,1060.72,1114.58,82702270000
2004-10-01,1115.96,1217.33,1090.19,1211.92,93073780000
2005-01-03,1213.43,1225.69,1163.69,1180.59,99810360000
2005-04-01,1181.44,1219.59,1136.22,1191.33,123080300000
2005-07-01,1191.33,1245.86,1183.55,1228.81,124272270000
2005-10-03,1228.81,1275.8,1168.42,1248.29,136652790000
2006-01-03,1252.03,1310.88,1245.74,1294.82,142976630000
2006-04-03,1302.88,1326.7,1219.29,1270.2,152494520000
2006-07-03,1270.93,1340.28,1224.54,1335.85,145835280000
2006-10-02,1335.56,1431.81,1327.1,1418.3,159716330000
2007-01-03,1418.03,1461.57,1363.98,1420.86,176153440000
