time,open,high,low,close,Swing High,Swing Low,Trail,Fast,Signal,Base line,Band A,Band B,Fast,Slow
2026-09-22T20:25:00-04:00,4360.89,4362.07,4358.855,4358.96,4369.56,4358.445,,43.384768463887,51.752372939517706,54.52509128228338,63.64545888920969,45.40472367535706,44.02945384251092,51.97558600894898
2026-09-22T20:30:00-04:00,4358.845,4361.915,4358.355,4359.265,4369.56,4358.445,,42.00167896316884,50.01678842260203,54.3092706433383,63.93384133129268,44.68469995538392,42.69550466997022,50.31904246363899
2026-09-22T20:35:00-04:00,4359.215,4359.92,4355.255,4357.395,4369.56,4358.445,,40.67100841388178,46.684317004734744,54.06743211121587,64.3983237479458,43.73654047448594,41.41599727864959,47.161275649034565
2026-09-22T20:40:00-04:00,4357.415,4359.885,4355.76,4359.33,4369.56,4358.445,,41.495690845332476,45.74686402184394,53.91785479452309,64.52610268536604,43.309606903680134,42.13206099620323,46.23965207713625
2026-09-22T20:45:00-04:00,4359.345,4360.9,4357.075,4357.345,4369.56,4358.445,,42.172791641898016,43.4110031609519,53.6424903075991,64.8326252373735,42.45235537782469,42.718184319843324,44.00074310193107
2026-09-22T20:50:00-04:00,4357.34,4359.16,4356.96,4357.12,4369.56,4358.445,,40.09916918021941,41.76410585517322,52.999979481499345,64.56103157338151,41.43892738961718,40.75187511133748,42.411749749067646
2026-09-22T20:55:00-04:00,4357.055,4358.645,4356.445,4357.63,4369.56,4358.445,,40.63293976642393,41.223907651915745,52.51698814396653,64.42026026183733,40.61371602609573,41.236704430955214,41.868187579352316
2026-09-22T21:00:00-04:00,4357.58,4359.365,4350.48,4351.305,4369.56,4358.445,,36.22493382245612,39.7184388147644,51.59808681327155,64.54007300545624,38.656100621086864,37.00347441642785,40.40432705590105
2026-09-22T21:05:00-04:00,4351.39,4353.45,4350.37,4350.67,4369.56,4358.445,,30.666034474751292,37.98515208379645,50.69018764163565,64.59825407196698,36.78212121130433,31.69179330665935,38.72427004697778
2026-09-22T21:10:00-04:00,4350.77,4350.88,4346.44,4349.69,4369.56,4358.445,,29.6179210441812,36.560413851992806,49.74314745792025,64.53927007074225,34.94702484509825,30.677393212683107,37.336154465624915
2026-09-22T21:15:00-04:00,4349.635,4349.635,4345.7,4348,4369.56,4358.445,,27.920285216572665,34.106464761293644,48.69201052313684,64.30083445412795,33.08318659214573,29.03314354206494,34.981722202938265
2026-09-22T21:20:00-04:00,4347.95,4349.285,4346.565,4347.9,4369.56,4358.445,,26.798571155260788,32.16777942723932,47.67657361582332,63.98314746647878,31.369999765167865,27.94588555348153,33.11549767523583
2026-09-22T21:25:00-04:00,4347.85,4347.895,4342.705,4343.72,4369.56,4358.445,,24.405109351028663,29.62244766723915,46.55279026898947,63.89792247460761,29.207658063371323,25.609288546572373,30.65526889871967
2026-09-22T21:30:00-04:00,4343.62,4344.38,4341.69,4343.36,4369.56,4358.445,,21.897604049516367,26.81482636526573,45.54527712231462,63.95343975748468,27.137114487144565,23.1593778726276,27.950547229999376
2026-09-22T21:35:00-04:00,4343.345,4346.36,4343.04,4345.62,4369.56,4358.445,,25.56356425582119,26.576342076772026,44.87853161203491,63.70612739729276,26.050935826777067,26.512421309670913,27.657825153931974
2026-09-22T21:40:00-04:00,4345.64,4346.16,4342.08,4344.905,4369.56,4358.445,,28.927561713161936,26.31811986195449,44.133062768383056,63.308423446464786,24.957702090301325,29.58492913243073,27.348586037362626
2026-09-22T21:45:00-04:00,4344.9,4346.71,4343.77,4345.81,4369.56,4358.445,,29.977632232993678,26.67911670214702,43.49158251278273,62.78930968097534,24.193855344590112,30.534197369724808,27.61691205594388
2026-09-22T21:50:00-04:00,4345.685,4346.61,4340.73,4340.78,4369.56,4358.445,,28.282650137855683,26.421652696606778,42.52402456633618,62.017812855281306,23.030236277391055,28.877138751398505,27.304013240029356
2026-09-22T21:55:00-04:00,4340.83,4341.595,4338.97,4341.395,4369.56,4358.445,,26.04780545077466,26.46461221515099,41.682551788397255,61.26226882173137,22.10283475506314,26.7293638501868,27.269334426431104
2026-09-22T22:00:00-04:00,4341.205,4341.36,4338.16,4338.755,4369.56,4358.445,,25.55897292994146,26.751328004867577,40.94959003276259,60.99202895690441,20.907151108620774,26.23028503240384,27.48144080740978
2026-09-22T22:05:00-04:00,4338.855,4339.635,4337.73,4338.105,4369.56,4358.445,,23.740179555562072,26.991062359735473,39.86801652103298,59.7148443193022,20.02118872276375,24.49080807069862,27.6497430544514
2026-09-22T22:10:00-04:00,4338.14,4339.495,4337.275,4337.29,4369.56,4358.445,,22.965532098583424,26.00903310279964,38.9095924330955,58.82758799349451,18.991596872696483,23.747983696874435,26.69160148946793
2026-09-22T22:15:00-04:00,4337.355,4337.375,4334.61,4335.885,4369.56,4358.445,,21.802799880542644,24.955416121844245,37.904411012255174,57.8548103242764,17.95401170023395,22.632295171893425,25.663276208583596
2026-09-22T22:20:00-04:00,4335.785,4338.545,4334.645,4338.1,4369.56,4358.445,,25.00178313444247,24.58736193178501,37.17212864556052,56.74977963789425,17.594477653226793,25.541731107009895,25.265182557263667
2026-09-22T22:25:00-04:00,4338.09,4339.78,4337.755,4338.33,4369.56,4358.445,,29.323455825791434,25.252789175540176,36.453466375365224,55.53229326996545,17.374639480764998,29.51391273055477,25.845211631199675
2026-09-22T22:30:00-04:00,4338.415,4338.905,4336.72,4338.29,4369.56,4358.445,,29.686013424174533,25.626849924184974,35.693201865119235,54.08033568594878,17.306068044289685,29.84790099411878,26.15619316981567
2026-09-22T22:35:00-04:00,4338.24,4338.87,4333.565,4334.065,4369.56,4358.445,,26.80232048298673,25.608031333553104,35.168729100817366,53.74655712652258,16.59090107511215,27.154445645507614,26.109257520657895
2026-09-22T22:40:00-04:00,4334.015,4337.48,4334.015,4337.265,4369.56,4358.445,,29.13392863625866,27.167921090098282,34.589316439021395,52.39204678007526,16.786586097967525,29.293430187545525,27.52837091748621
2026-09-22T22:45:00-04:00,4337.26,4338.125,4334.765,4335.09,4369.56,4358.445,,32.75282796119742,28.404401580014248,33.90251599915681,50.81201875987975,16.99301323843387,32.64476361749211,28.651194640834376
2026-09-22T22:50:00-04:00,4335.29,4336.945,4334.475,4336.235,4369.56,4358.445,,32.888996322637944,30.335405787839797,33.0881277411988,47.99409738318105,18.182158099216544,32.77744465328524,30.42698505502673
